86, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849352401, -25458.265508, 14776.379729, 59.998435, 0.0, 0.0, -0.626799, 0.779181
87, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849353402, -26704.461359, 18050.755771, 59.999023, -0.0, -0.0, -0.49879, 0.866723
88, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849355403, -28903.970106, 21884.664738, 59.999023, 0.0, 0.0, -0.49879, 0.866723
89, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849357404, -1821.788438, -8475.76624, 59.999823, -0.0, -0.0, -0.007221, 0.999974
90, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849359405, 300.000039, -6885.911987, 59.999023, -0.0, -0.0, -0.707107, 0.707107
91, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849361406, 13110.000042, 884.088013, 59.999023, -0.0, -0.0, -0.707107, 0.707107
92, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849362407, -35063.062425, 36495.756573, 59.999503, -0.0, -0.0, -0.966997, 0.254787
93, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849364408, -25313.062427, 42125.756578, 59.999503, -0.0, -0.0, -0.966997, 0.254787
94, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849366409, -16020.471955, 45472.832506, 59.999503, 0.0, -0.0, 0.863932, 0.503608
95, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849368410, -11640.471955, 37882.832506, 59.999503, 0.0, -0.0, 0.863932, 0.503608
96, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849370411, -478.082772, 25185.455134, 59.999023, 0.0, 0.0, -0.965926, 0.258819
97, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849371412, 8742.247122, 30641.614545, 59.999023, 0.0, 0.0, -0.965926, 0.258819
98, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849373413, 16609.528045, 33302.832506, 59.999503, 0.0, -0.0, 0.863932, 0.503608
99, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849375414, 20799.528045, 26072.832506, 59.999503, 0.0, -0.0, 0.863932, 0.503608
100, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849377415, 26110.00001, 12730.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
101, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849379416, 23955.911987, 7470.0, 59.999023, 0.0, 0.0, 0.0, 1.0
102, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849380417, -12489.999956, 884.088013, 59.999023, -0.0, -0.0, -0.707107, 0.707107
103, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849382418, -24889.999972, 9084.088013, 59.999023, -0.0, -0.0, -0.707107, 0.707107
104, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849384419, -23260.0, 14399.999993, 59.99949, 0.0, -0.0, 1.0, 0.0
105, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849386420, -12849.999989, 12800.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
106, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849388421, -10870.000009, 7139.999993, 59.9995, 0.0, -0.0, 1.0, 0.0
107, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849389422, 300.000012, 884.088013, 59.999023, 0.0, 0.0, -0.707107, 0.707107
108, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849391423, 1950.0, 7140.0, 59.999547, 0.0, -0.0, 1.0, 0.0
109, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849393424, 13986.351835, 12645.192245, 59.9995, 0.0, -0.0, 0.642788, 0.766044
110, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849395425, 12790.000011, 5520.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
111, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849396426, 25590.000011, 5530.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
112, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849398427, 27630.0, 7140.0, 59.999547, 0.0, -0.0, 1.0, 0.0
113, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849400428, 37980.000011, 5520.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
114, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849402429, 38750.000039, -6905.911987, 59.999023, -0.0, -0.0, -0.707107, 0.707107
115, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849404430, 40770.0, -1060.0, 59.999547, 0.0, -0.0, 1.0, 0.0
116, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849405431, 36355.911987, -730.0, 59.999023, 0.0, 0.0, 0.0, 1.0
117, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849407432, 23945.911987, -730.0, 59.999023, 0.0, 0.0, 0.0, 1.0
118, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849409433, 11155.911987, -730.0, 59.999023, 0.0, 0.0, 0.0, 1.0
119, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849411434, 11155.911987, 7470.0, 59.999023, 0.0, 0.0, 0.0, 1.0
120, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849412435, -19.999989, 5510.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
121, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849414436, -20.000012, -1514.410288, 59.9995, 0.0, -0.0, 0.707107, 0.707107
122, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849416437, -39.999989, -11280.0, 59.9995, 0.0, -0.0, 0.707107, 0.707107
123, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849418438, 11145.911996, -15810.000035, 59.999023, 0.0, 0.0, 0.0, 1.0
124, Way_Point_Auto_C_UAID_004E01A8620273FC01_1849420439, -1664.088004, -15810.000035, 59.999023, 0.0, 0.0, 0.0, 1.0
